id,Baggage_handling,Online_boarding,On-board_service,Flight_Distance,Customer_Type,Seat_comfort,Departure/Arrival_time_convenient,Checkin_service,Arrival_Delay_in_Minutes,Class,Gender,Age,Online_support,Inflight_entertainment,id,Food_and_drink,Type_of_Travel,Ease_of_Online_booking,Inflight_wifi_service,Leg_room_service,satisfaction,Gate_location,Cleanliness,Departure_Delay_in_Minutes,shapley_spaces_2,shapley_spaces_3,shapley_spaces_1,seat_confort_4,shapley_spaces_4,shapley_spaces_0,prediction,confidence
f15dddca-574a-4321-997c-796eafec28b9,1,4,1,640,"Loyal Customer",1,4,4,0.0,"Eco","Female",60,4,3,"a1cb40a7-73bc-42e3-a7be-09330b562228",4,"Business travel",1,4,1,0,4,1,0,,,,,,,0,1.0
f15e0e01-d8b1-4c12-adea-7c9a921423b4,2,4,3,1781,"disloyal Customer",4,4,3,109.0,"Business","Female",41,4,4,"3bf28f81-f5cb-4c06-ad3b-83addd9c4258",4,"Business travel",4,4,3,1,3,1,110,,,,,,,1,0.75
f16526b3-f4e1-4da3-903e-a32c06f31a61,2,3,4,3624,"Loyal Customer",2,5,4,0.0,"Eco Plus","Male",47,3,2,"737c571f-d055-446e-a0b3-d5169a465ecc",3,"Business travel",3,3,1,0,5,3,0,,,,,,,0,0.98
f165dcfd-dadc-432a-892d-1be92f63f125,5,3,5,3728,"Loyal Customer",3,3,5,0.0,"Eco","Female",51,5,4,"b03bb3f0-0704-4291-850c-60e5d0911016",3,"Personal Travel",5,5,4,1,3,5,0,,,,,,,1,0.99
f16df6c4-b811-4ffa-8b37-9aaf23e85430,2,5,3,1627,"Loyal Customer",5,4,1,6.0,"Eco","Female",13,5,5,"b607f145-c56a-466a-a622-ef9836cf14bd",4,"Personal Travel",5,5,4,1,4,4,0,,,,,,,1,1.0
f16ef36d-3a58-4cde-b3f5-00e836677c5d,4,4,3,2182,"Loyal Customer",3,4,4,0.0,"Eco Plus","Male",61,4,3,"67c60022-44f7-4e3f-9828-d002e990b603",3,"Personal Travel",4,4,5,0,1,4,0,,,,,,,0,1.0
f1722b7f-0c61-434b-8bf6-66195973ee71,4,3,1,2545,"disloyal Customer",2,2,3,17.0,"Eco","Female",17,2,2,"5f7f68f9-3889-4240-8a1d-440df9f721f6",2,"Business travel",3,3,4,0,3,4,39,,,,,,,0,1.0
f1728aa6-8493-4df6-a505-60b3fb98af94,3,2,2,1877,"Loyal Customer",2,1,1,0.0,"Business","Female",25,2,2,"5419af42-9a28-478d-b696-337ef72f4a71",1,"Business travel",2,2,2,0,1,3,0,,,,,,,0,0.99
f173e8aa-2aae-4e7e-8118-14b1a1519c2d,4,3,4,2982,"Loyal Customer",1,1,3,39.0,"Business","Male",58,2,4,"19678764-661f-46c3-b5d5-8668bc9c96e2",1,"Business travel",4,4,4,1,1,4,37,,,,,,,1,0.98
f17995c1-b4fa-455c-903a-1f5b7719c06a,4,5,2,1252,"Loyal Customer",3,4,1,2.0,"Eco","Male",42,5,3,"e0a2e429-6958-4c45-988f-b11f93686442",3,"Personal Travel",5,5,4,0,4,5,0,,,,,,,0,1.0
f17d0d82-4c1a-42c2-ada7-8705f3b4d73e,4,5,4,955,"Loyal Customer",4,4,4,0.0,"Business","Female",33,4,5,"f72e5f09-47aa-4d5c-946f-76b5904179a2",4,"Business travel",4,3,5,1,4,4,0,,,,,,,1,1.0
f17efcf1-d05b-49e9-a07c-96f823632177,4,3,4,307,"Loyal Customer",4,1,2,2.0,"Business","Male",40,2,3,"94c4fbc0-65ca-446f-b76e-0d6774a2c33c",1,"Business travel",4,3,4,0,1,4,0,,,,,,,0,0.92
f18060b7-97a3-4571-b768-4ece43c07a05,4,3,4,3057,"disloyal Customer",3,4,3,17.0,"Business","Male",48,3,3,"590d7a9b-b791-4c1e-a97b-beb48373eb09",4,"Business travel",3,3,4,0,2,5,0,,,,,,,0,0.98
f1808611-9947-4d4a-a8c0-da93afb4b9c0,1,4,3,1549,"Loyal Customer",4,4,1,0.0,"Eco","Male",24,3,4,"c39b97b3-591b-4cb1-9efa-ff0b8c13330e",2,"Business travel",4,4,1,1,4,2,0,,,,,,,1,0.85
f187503c-a7a9-4959-a2a3-034bc50c2b0f,3,5,3,2385,"Loyal Customer",3,1,4,31.0,"Business","Female",48,5,4,"99b61382-0bc7-43e3-8e1c-723b3eedfcb9",3,"Business travel",3,2,3,1,3,3,30,,,,,,,1,0.99
f187f4a9-a725-4953-b89f-c9da19f6348d,3,2,2,2172,"Loyal Customer",2,5,1,9.0,"Business","Female",25,2,2,"5c416b56-5e31-48d1-9163-e1af9ab2579d",5,"Business travel",2,2,5,0,5,4,11,,,,,,,0,1.0
f1918fcc-15f9-47a5-a0aa-7bc815c346a3,5,5,5,373,"Loyal Customer",3,3,4,4.0,"Business","Female",60,5,5,"9235242e-2646-468e-9138-c89dba653a33",3,"Business travel",5,2,5,1,3,5,10,,,,,,,1,1.0
f1966b78-00e4-45d8-95bf-470a2f678f0a,4,4,4,2257,"Loyal Customer",1,1,4,0.0,"Business","Male",52,4,4,"aa4613ed-1d77-42e1-aeed-3c625b6aa57c",1,"Business travel",4,2,4,1,1,4,0,,,,,,,1,1.0
f196a634-5815-4a28-89c3-5ff57257508d,5,4,5,2248,"Loyal Customer",5,5,3,28.0,"Business","Male",32,4,4,"8c4a5814-7dd3-43e9-8742-86c4b0da676b",5,"Business travel",4,4,2,1,5,4,0,,,,,,,1,1.0
f1986802-381e-4fa9-8341-f00b315edc15,4,2,5,2305,"Loyal Customer",4,4,4,65.0,"Eco","Female",35,4,4,"b7eb56f1-9a0b-4378-acde-ab42169e3b17",4,"Personal Travel",2,2,4,0,3,5,61,,,,,,,0,0.78
f19a8111-279c-4517-b816-59c0a95ea9fe,2,1,4,1635,"disloyal Customer",3,0,4,0.0,"Eco","Female",28,4,3,"6872b1e2-98e6-48cb-a485-6822193d2153",3,"Business travel",1,1,5,0,2,4,1,,,,,,,0,1.0
f19bcae7-6cf8-49be-a3f2-77bc370d2d28,4,4,3,1868,"Loyal Customer",1,4,3,0.0,"Eco","Male",22,5,1,"205b3305-7c81-4d06-99a1-d0282347650c",1,"Personal Travel",4,4,3,0,2,5,0,,,,,,,0,1.0
f19f4728-fce4-449c-beb4-4b96a178e33e,4,4,4,3842,"Loyal Customer",3,3,3,0.0,"Business","Male",45,4,4,"5dc69afc-089a-4c29-bb67-684e0bfb067b",3,"Business travel",4,2,4,1,3,4,0,,,,,,,1,0.99
f1a04fdb-a30e-4b00-9b0e-00944c7b320e,4,3,4,2603,"Loyal Customer",5,5,3,2.0,"Business","Female",50,4,4,"6cda63ed-e80a-4edf-91cf-d234cd3a30d3",5,"Business travel",4,2,4,1,5,4,6,,,,,,,1,1.0
f1a5638b-149f-4db8-a96f-50e543d6b9ab,5,4,3,2245,"disloyal Customer",1,1,5,0.0,"Business","Female",50,4,1,"5e9adfc6-7448-4c30-86bc-6466fa6ed743",1,"Business travel",4,4,3,0,1,4,0,,,,,,,0,0.98
f1a5943a-34a3-4c12-9754-0e1f1ed4f425,4,3,4,79,"Loyal Customer",2,2,5,0.0,"Eco","Female",58,5,4,"e6cdf3a0-600f-406c-abd9-9792340936c2",2,"Personal Travel",4,5,4,1,2,4,0,,,,,,,1,1.0
f1a688ad-16f6-4fd8-bc62-6d1126b7b844,5,5,3,3390,"Loyal Customer",2,2,5,4.0,"Business","Male",30,5,4,"2cc06727-a9c9-4a06-9a1f-f987eccb553d",2,"Business travel",5,5,4,1,2,5,0,,,,,,,1,1.0
f1a95c03-b921-48e1-b24f-0f42c78a1c78,4,5,4,559,"Loyal Customer",5,5,4,0.0,"Business","Male",35,5,4,"d410abda-2575-4ac7-8ea6-34faabe11d3e",1,"Business travel",4,4,4,1,5,4,0,,,,,,,1,1.0
f1ae68fc-2f01-4c33-b944-2d58f819e7d4,4,5,4,1551,"Loyal Customer",5,1,1,13.0,"Eco Plus","Male",28,5,5,"d5e0ae80-5f04-4d35-bdeb-fe344e185333",3,"Business travel",5,5,1,1,1,3,0,,,,,,,1,0.99
f1b118cd-d22a-4f9b-96c2-f339991762ee,5,4,5,429,"Loyal Customer",2,2,4,12.0,"Business","Male",41,5,5,"7e50f457-cd66-42ae-ba7e-fb607a6d73dd",2,"Business travel",5,5,5,1,2,5,4,,,,,,,1,1.0
f1b6d1b1-a1b2-4239-a373-9c6a6e4c92a4,5,4,5,91,"Loyal Customer",4,2,3,0.0,"Eco","Female",55,4,4,"c410ab51-2e47-4488-b252-bdd1d31730b7",4,"Personal Travel",5,1,4,0,3,5,0,,,,,,,0,0.76
f1be21b8-506f-46f8-9e5f-31aeac499d18,5,4,5,1182,"Loyal Customer",2,2,4,0.0,"Business","Male",47,4,5,"256fcbc6-aa17-4717-95e6-2c71cde6efed",2,"Business travel",5,4,5,1,2,5,0,,,,,,,1,1.0
f1c61a10-620b-4d9e-85fd-99262be1620d,4,5,4,740,"Loyal Customer",1,1,3,23.0,"Eco","Female",64,5,5,"e24a5d52-20fd-44c5-a098-3fddcf475ec9",1,"Personal Travel",5,5,2,1,1,4,50,,,,,,,1,1.0
f1cba8a4-fb16-4b5e-becf-5c14bfc2cb22,2,4,4,1351,"Loyal Customer",3,3,4,0.0,"Eco","Male",27,4,3,"8c434eb3-07f1-483a-b0ea-b631c40f87fc",3,"Personal Travel",4,4,3,0,2,2,0,,,,,,,0,0.99
f1ceb03f-b1c9-4fb0-afb6-210d68f585b8,5,1,5,3226,"Loyal Customer",2,2,3,0.0,"Business","Female",80,1,1,"2dd451a8-7668-4f9a-918e-f47f23a56a0d",2,"Business travel",5,1,5,1,2,5,0,,,,,,,1,0.99
f1d11ea0-8fba-4d50-b2a0-7b8fed0d910d,3,1,4,2177,"disloyal Customer",1,4,1,179.0,"Eco","Male",17,1,1,"e99c91f2-191a-416c-b9c7-33e91d184c61",1,"Business travel",4,1,3,0,3,4,163,,,,,,,0,1.0
f1d3a9c6-6505-423c-a449-f3ab9f8dacac,2,3,2,434,"Loyal Customer",2,1,5,29.0,"Eco","Female",59,2,1,"371a00a0-b21f-4a0d-b7cb-a50591686e26",1,"Business travel",2,4,2,1,1,2,11,,,,,,,1,0.85
f1d6cba3-0aac-4fba-a89b-b55549557b85,1,4,5,1742,"Loyal Customer",4,2,2,0.0,"Eco","Female",40,4,5,"bd69495b-4ce2-48ae-80ce-07823f7092f4",5,"Business travel",4,4,4,1,2,4,7,,,,,,,1,0.99
f1d73036-3208-405a-8bd2-fe81cc928699,1,1,4,2964,"disloyal Customer",3,3,3,0.0,"Eco","Female",37,1,3,"8c6fd858-686f-4cb2-a840-4179177f3c55",3,"Business travel",1,1,2,0,2,1,0,,,,,,,0,1.0
f1d9f758-5237-4e7e-930a-12acf38f4a20,5,4,5,890,"Loyal Customer",5,2,3,33.0,"Eco","Female",54,5,4,"b203ce97-d8d2-4444-88f9-1aeebbceb790",2,"Business travel",5,4,5,1,2,5,0,,,,,,,1,1.0
f1db7843-f425-4cad-bf0c-980329111c6d,2,3,3,64,"Loyal Customer",2,5,4,36.0,"Business","Male",35,4,4,"dbedcb22-075c-4a32-b5ae-9026f180e218",0,"Personal Travel",3,2,0,0,2,3,12,,,,,,,0,0.96
f1dc8dde-9a7b-47e0-8735-8f6cf2e55c84,3,4,5,2639,"disloyal Customer",3,3,4,137.0,"Eco","Female",30,4,4,"e6e2e485-68fe-44ff-87db-aefa21f5eebf",3,"Business travel",4,3,4,0,3,4,146,,,,,,,0,0.99
f1ddf5aa-dc85-4276-8747-fe33a1efe492,3,3,3,1911,"Loyal Customer",3,2,2,0.0,"Business","Male",70,4,2,"7cdb5f05-bec5-4b35-9a3e-43002e4ad291",2,"Business travel",3,5,3,0,2,3,0,,,,,,,0,0.94
f1e06216-94f1-435b-83ae-a002efc81f6d,5,4,5,480,"Loyal Customer",3,3,3,0.0,"Business","Male",55,4,5,"c13f6e92-08ad-433f-a5ca-1b5c79ae6760",2,"Business travel",5,5,5,1,3,5,0,,,,,,,1,1.0
f1e14d74-bbac-4f96-8921-80a744606054,4,3,4,2161,"Loyal Customer",4,4,4,0.0,"Business","Male",34,4,4,"8cacbbc1-7d55-4413-9952-9bac521ad90e",5,"Business travel",4,1,4,0,4,4,5,,,,,,,1,0.93
f1e3b7b2-f6ce-42e8-bc43-c2af3bcd9b26,5,1,5,2220,"Loyal Customer",3,5,5,8.0,"Eco","Male",17,1,3,"8059d547-1ab5-4482-8351-6909b20dc6d9",3,"Personal Travel",1,1,4,0,2,5,1,,,,,,,0,1.0
f1e5c6ec-25e8-48d1-9a35-d0ea2c37f9b8,5,5,5,450,"Loyal Customer",2,2,3,0.0,"Business","Male",43,4,4,"43355476-cb38-4ccf-bd92-908789c14212",2,"Business travel",5,5,5,1,2,5,5,,,,,,,1,1.0
f1eb8091-3848-46b8-a8d4-305ce0acbd6a,3,4,2,1890,"disloyal Customer",1,2,3,5.0,"Eco","Male",27,4,1,"50c383cd-e03b-4462-8e11-38205898c643",1,"Business travel",4,4,2,0,4,4,3,,,,,,,0,1.0
f1ed6eac-4309-4fd6-8bf0-989ba401b3e8,4,5,4,2090,"Loyal Customer",2,2,5,0.0,"Business","Female",44,5,4,"eb352b4b-0617-4784-84b4-467254ac7257",2,"Business travel",4,4,4,1,2,4,0,,,,,,,1,1.0
f1f4cf22-01ad-4fbb-b4f1-8e4c07df9d3e,5,3,5,1166,"Loyal Customer",4,4,3,0.0,"Eco","Female",15,4,1,"97ca3ac3-b81c-49a6-92a1-cac892c3cb62",5,"Personal Travel",5,2,5,1,4,5,0,,,,,,,1,0.99
f1f6962f-aaa9-45a6-87aa-883499e83aba,2,5,2,1983,"Loyal Customer",5,4,5,0.0,"Business","Male",40,4,4,"8ac2ba84-c6bc-4f10-a473-e004a8df6630",5,"Business travel",2,5,2,1,5,2,0,,,,,,,1,1.0
f1f832ba-7eb0-4d04-88f9-f05385361907,1,4,2,1408,"Loyal Customer",4,5,2,0.0,"Eco","Female",24,4,4,"48515f1e-33ff-4d26-9568-946e917ac971",4,"Personal Travel",4,4,1,1,5,2,0,,,,,,,1,0.89
f1fac791-d75b-4c73-86cb-24eb00be75a9,1,2,5,1669,"Loyal Customer",3,3,4,0.0,"Eco","Female",35,2,2,"23fcabc3-52c8-47b7-b18b-45a38547a0eb",3,"Personal Travel",2,2,4,1,3,3,0,,,,,,,1,0.96
f1fdee50-1896-4f81-9a9c-adca5a1b23d9,5,5,3,1481,"Loyal Customer",4,5,5,13.0,"Eco","Female",21,5,4,"4d797aae-75ff-494c-ada0-9c3817960e07",4,"Personal Travel",5,5,3,0,1,4,24,,,,,,,0,0.92
f1fe6451-fe1f-4e91-b823-54e167cee857,5,4,4,3473,"Loyal Customer",5,5,4,0.0,"Business","Female",21,4,4,"81b85647-9b52-4775-b9cd-5a44b026cd01",5,"Business travel",4,4,3,1,5,4,0,,,,,,,1,1.0
f2000e74-151b-4b52-acf6-25fb18f1ecc7,5,5,5,2774,"Loyal Customer",5,5,3,6.0,"Business","Male",49,4,5,"53a3bb7c-19ad-4447-9dec-c506c7f163a7",5,"Business travel",5,2,5,1,5,5,2,,,,,,,1,1.0
f2002882-0c26-4686-b6e6-104a213f6e9c,3,5,3,2903,"Loyal Customer",5,4,3,16.0,"Eco","Female",35,5,5,"555fd202-9793-4322-a97f-3a036cba8575",4,"Business travel",5,5,4,1,4,2,0,,,,,,,1,1.0
f200bcf5-7297-4fa1-8a0e-0a808306a7ec,5,2,4,2175,"Loyal Customer",3,5,2,0.0,"Eco","Male",37,2,2,"26ee0d20-df42-42f0-9383-b42614cc6520",2,"Personal Travel",2,2,3,0,2,5,0,,,,,,,0,1.0
f205661c-a134-4d84-904b-514f386f675c,5,4,3,2214,"Loyal Customer",0,4,5,1.0,"Eco","Female",9,4,0,"366429e1-5cbf-4b75-bf63-ced13a3cd53a",0,"Personal Travel",4,4,3,1,2,4,0,,,,,,,1,1.0
f2058718-ef1f-413a-a5f9-ea7b7c7df169,3,5,3,477,"Loyal Customer",3,2,1,5.0,"Eco","Female",60,4,5,"1cc8ddf4-dd72-4956-936f-bf62c1508c1c",2,"Personal Travel",3,4,3,1,2,3,0,,,,,,,1,0.97
f21143b7-f7bb-4bfd-abc3-3ccf602d8e96,5,4,4,2095,"Loyal Customer",4,1,5,0.0,"Eco","Female",23,3,4,"3b89d23e-d8c7-4349-8d80-a74edec869e7",1,"Business travel",4,4,1,1,1,3,0,,,,,,,1,0.98
f221c179-3f0e-4234-853a-da35e8e8a6bb,4,3,4,2886,"Loyal Customer",3,1,4,0.0,"Eco","Male",60,3,3,"2f253029-232a-4377-8544-b62985cd0588",1,"Business travel",3,3,2,0,1,3,0,,,,,,,0,0.96
f227e55e-3e53-4ffa-9819-816e515f4ad3,5,3,5,3576,"Loyal Customer",3,3,4,24.0,"Business","Female",28,3,4,"1eac4e4d-ce13-49f7-ab1d-f22be4a0a777",3,"Business travel",3,3,2,1,3,5,22,,,,,,,1,0.98
f22880d6-7e2c-401b-87e2-bf01c96e571d,5,4,5,629,"Loyal Customer",1,1,4,67.0,"Eco Plus","Female",61,5,4,"cd7db1e2-a4ef-497b-a960-d766ed60719c",1,"Personal Travel",5,2,5,1,1,5,54,,,,,,,1,1.0
f228b112-00a5-4e80-b53b-a2991d3498c0,4,5,3,1859,"disloyal Customer",2,0,4,0.0,"Eco","Male",23,5,2,"83f02bbd-d92c-48df-92fe-22e601c3a253",2,"Business travel",5,5,5,0,4,4,0,,,,,,,0,1.0
f22bd0b1-0f16-444c-aabd-cc1f28bf9db5,4,4,4,247,"Loyal Customer",4,5,4,0.0,"Eco","Female",47,4,3,"12a4bf02-d9ac-4784-a66d-b86f0217065f",5,"Business travel",4,2,4,0,5,4,0,,,,,,,0,0.74
f22d0793-1143-4cdf-b780-9aaed1c0686c,4,4,4,984,"Loyal Customer",1,1,3,0.0,"Business","Male",65,2,4,"4ef7f3fd-d596-446b-8c51-883f0a531542",4,"Business travel",4,1,4,1,1,4,2,,,,,,,1,0.98
f22d4454-794d-4457-b667-68a4abd4661d,5,4,5,1029,"Loyal Customer",4,4,4,0.0,"Eco","Female",38,5,4,"dc958965-8c46-4b13-bc80-056f76309d01",4,"Personal Travel",5,3,5,1,4,5,0,,,,,,,1,0.97
f23830ad-64b8-4ae5-9b02-345df3495220,4,4,4,1614,"Loyal Customer",4,3,2,21.0,"Eco","Female",45,4,4,"2cf02e9f-9bc6-4c25-bc96-7e6e01522e7e",3,"Business travel",4,2,4,0,3,4,4,,,,,,,0,0.53
f23aa19b-07e7-451d-ad3d-1cf5f2b4b545,2,2,2,248,"Loyal Customer",2,1,4,0.0,"Business","Female",53,3,4,"323775ab-0016-4e2e-9ac5-7fb9dd2b5a21",3,"Business travel",2,4,2,0,1,2,0,,,,,,,0,0.99
f23b6948-9ef5-41d5-9696-fccd013a7386,4,3,3,1998,"Loyal Customer",1,2,2,33.0,"Eco","Male",42,3,0,"3d497a89-c963-4c71-997b-0f1661eb93e9",0,"Personal Travel",3,3,2,0,4,3,40,,,,,,,0,1.0
f23faee5-0149-46fb-afd6-ecbf593e5329,5,5,4,5693,"Loyal Customer",2,2,3,0.0,"Business","Female",27,5,5,"7cbd33f9-753b-4932-a427-29a4d577c7ba",2,"Business travel",5,5,2,1,2,5,0,,,,,,,1,1.0
f2405a3d-2abe-4c2c-b806-2bb5d818a43f,4,1,2,2731,"Loyal Customer",1,2,2,22.0,"Business","Female",26,1,2,"b88be3ab-1769-4539-b36b-ef50c255f45a",2,"Business travel",1,1,3,0,2,3,0,,,,,,,0,1.0
f2439fd7-8cfc-4e5e-9984-03d49b758542,5,3,5,3486,"Loyal Customer",5,5,1,0.0,"Business","Male",46,5,2,"dd6d84f1-eee9-4e94-b1a2-4abe8e28e2f4",5,"Business travel",5,2,5,1,5,5,0,,,,,,,1,0.99
f246e55f-c811-43be-84c5-bfb5a74c796d,5,4,5,2452,"Loyal Customer",3,3,5,0.0,"Business","Male",59,5,5,"4a888e43-5f52-4dcb-ad56-ae41af39e6bc",3,"Business travel",5,2,5,1,3,5,0,,,,,,,1,1.0
f247ad83-1a54-49bb-bb6e-b6136ab182df,5,2,5,3986,"disloyal Customer",2,1,2,4.0,"Business","Male",55,2,2,"c3235a7f-2c4a-4b2e-a1b0-a4b1d555f59a",1,"Business travel",5,2,5,0,1,5,1,,,,,,,0,0.93
f257c8a6-15cc-4c15-a955-66c7f25e7f3d,3,1,2,2524,"Loyal Customer",1,4,4,7.0,"Eco","Male",23,1,1,"34694783-e3f3-490d-ad58-cf6777d367b9",1,"Personal Travel",1,1,2,0,4,4,11,,,,,,,0,1.0
f257dca6-f471-4a92-83dd-215f056c1dbf,4,1,5,1473,"Loyal Customer",4,5,5,0.0,"Eco","Female",17,1,4,"767ac4bd-6c88-4553-92b5-6fa520c0cb30",4,"Personal Travel",1,1,5,1,4,5,4,,,,,,,1,0.71
f258386a-a771-41eb-b3db-d3f7ff87949c,4,5,1,1004,"Loyal Customer",0,0,2,0.0,"Eco","Female",47,5,5,"706d4cb2-d02d-406a-91d9-53941122b1a0",0,"Personal Travel",5,5,4,1,2,3,0,,,,,,,1,1.0
f25b0be7-c8fb-45c2-bac2-7064709e9395,5,3,4,2781,"Loyal Customer",5,5,1,3.0,"Business","Male",39,5,4,"06b39d6f-01cf-4481-895e-d97714b21993",5,"Business travel",4,3,4,1,5,4,0,,,,,,,1,0.99
f25dece4-019a-445c-a185-2fd137a1a72a,5,3,5,317,"Loyal Customer",5,5,5,55.0,"Business","Male",44,5,5,"5944a085-77b4-4f6c-af22-cb18f072a31c",5,"Business travel",5,3,5,1,5,5,49,,,,,,,1,1.0
f260a9e5-ba5c-4544-965e-7bb5906077c1,3,2,3,2008,"Loyal Customer",3,4,2,9.0,"Eco","Male",37,2,3,"fb639f50-e68b-4c6e-8a48-b05963d33841",3,"Personal Travel",2,2,3,0,3,4,15,,,,,,,0,1.0
f26cfe2f-cf83-4eac-b719-cbc9a0f9be37,5,5,5,3540,"Loyal Customer",3,1,3,1.0,"Business","Female",57,5,4,"d02572ac-a307-4afa-b1e0-88347591e095",3,"Business travel",5,2,5,1,3,5,1,,,,,,,1,1.0
f2762a73-67da-4b7d-ac26-8009c61a5c78,3,2,3,3998,"Loyal Customer",3,2,3,0.0,"Business","Male",56,3,4,"4ae8710b-4578-4f9e-9a96-a29a14dad13d",5,"Business travel",3,1,3,0,2,3,0,,,,,,,0,0.98
f277b0b7-6244-4a45-96c7-5f5b2a98ef20,4,5,4,385,"Loyal Customer",2,2,4,0.0,"Business","Female",35,5,5,"656381e1-7b92-4399-ac46-380891596f4a",3,"Business travel",4,2,4,1,2,4,0,,,,,,,1,1.0
f277ff24-f42c-4097-8071-da912ae1d53b,4,5,5,2779,"Loyal Customer",5,5,4,104.0,"Business","Male",21,5,4,"e58a233e-4bc5-4226-9315-8a12a4c57cd0",5,"Business travel",5,5,5,1,5,4,119,,,,,,,1,0.99
f2841c91-90fe-4716-91be-fc059e95b756,2,2,5,3100,"Loyal Customer",1,5,4,0.0,"Eco","Male",46,2,1,"bf66bb3a-84e6-4df4-9288-65d0387256e6",1,"Personal Travel",2,2,4,0,3,3,0,,,,,,,0,0.96
f287894e-b122-45cb-b8f5-46f0a1f7c96c,4,3,4,373,"Loyal Customer",1,1,5,0.0,"Business","Male",35,5,5,"c8653208-f0f6-46a3-8de4-e02b62e4421a",1,"Business travel",4,4,4,1,1,4,3,,,,,,,1,1.0
f28cb394-cd31-4380-be0d-4259bb093f7c,4,5,4,1361,"disloyal Customer",1,4,1,0.0,"Eco","Female",61,5,1,"741c1505-3b82-4f8d-9937-210762c396e2",1,"Business travel",5,5,5,0,4,3,0,,,,,,,0,1.0
f28eeaf8-3c98-4b34-9e46-238b025360a6,2,5,2,3252,"Loyal Customer",0,0,4,102.0,"Business","Female",43,5,5,"251121e8-29f0-4829-9f5e-57d05e082c1a",0,"Business travel",2,5,2,1,4,2,27,,,,,,,1,1.0
f29354c0-61e7-49a4-82cc-9002e7e7e17c,4,5,4,1635,"Loyal Customer",4,4,4,26.0,"Business","Female",52,4,4,"78d5d709-c8b9-4e62-9035-158c63c46510",4,"Business travel",4,2,4,1,4,4,30,,,,,,,1,0.99
f2966ea4-5919-4ed0-9c8b-af3cb52e9cba,4,1,4,680,"Loyal Customer",4,1,2,0.0,"Business","Male",56,4,4,"3bc1c59d-cb49-4740-a712-1eff73d4a34b",1,"Business travel",4,1,4,0,1,4,0,,,,,,,0,0.97
f296e10b-5537-49a8-b283-5ff442a9afa5,5,5,1,1419,"Loyal Customer",5,4,1,0.0,"Eco","Male",46,5,5,"322a08e9-79f2-4d31-8508-8ea747e5471b",4,"Business travel",5,5,5,1,4,3,0,,,,,,,1,1.0
f296f82e-9ee2-47d0-84bd-e3274eedb832,3,1,4,1836,"Loyal Customer",1,2,2,14.0,"Eco Plus","Male",58,1,1,"cb50d22d-8e83-4300-800a-549757489330",2,"Business travel",1,1,1,0,2,4,8,,,,,,,0,0.99
f2987514-1c08-43cd-885f-3a92b2cf4460,5,2,4,1422,"Loyal Customer",3,5,4,0.0,"Eco","Male",40,4,3,"1143857d-a9bf-40bc-9efe-c8162f5f179a",3,"Personal Travel",2,2,2,0,1,5,5,,,,,,,0,1.0
f29e7d0a-0ef8-41e7-a1e4-224fa446691f,4,4,4,2361,"Loyal Customer",4,4,5,118.0,"Eco","Female",34,4,5,"4c4fa949-774b-4279-9bf4-6674c5eeb728",4,"Personal Travel",4,4,4,1,4,4,122,,,,,,,1,0.94
f29f8efc-a7c5-47f5-8ad7-40bd93d6b3d3,3,4,3,2656,"Loyal Customer",3,5,3,0.0,"Business","Female",77,3,3,"880ddb31-4c22-4579-9682-151583b811ec",5,"Business travel",3,2,3,0,5,3,0,,,,,,,0,1.0
f2a6749d-1990-4eaf-a5d2-71b99b785bcb,2,4,2,723,"Loyal Customer",2,1,4,0.0,"Eco Plus","Female",61,3,3,"392bab73-2dfb-4333-89d1-578c0fde9946",1,"Business travel",2,2,2,0,1,2,0,,,,,,,0,0.98
f2a7e0f8-db7c-4ce2-b99e-a9ccacd0cbbb,5,5,2,2097,"Loyal Customer",2,3,3,0.0,"Eco Plus","Male",37,5,2,"3caae82a-6c43-4ea4-9af3-702e099cb6ac",2,"Personal Travel",5,5,5,0,5,5,0,,,,,,,0,0.99
f2afa219-f13b-4557-b1d3-489602e94cca,4,1,3,2918,"disloyal Customer",3,3,5,0.0,"Eco","Male",25,1,3,"ce58692e-a9f4-4f15-b900-ad75a4d0c96e",3,"Business travel",1,1,3,0,2,4,0,,,,,,,0,1.0
f2b05c10-d874-4edf-bd9f-c9a7e42dfd58,2,2,3,1694,"Loyal Customer",4,5,1,0.0,"Eco","Male",65,2,0,"71a50de9-6845-4bc4-9a4d-4719989fca0b",0,"Personal Travel",2,2,1,1,4,2,0,,,,,,,1,0.68
f2b1ef25-693f-4794-8bd9-7fdc48ab2391,5,4,5,102,"Loyal Customer",3,3,4,0.0,"Business","Female",45,1,2,"e79b8b66-9048-4034-8082-b88daa545850",3,"Business travel",5,5,5,1,3,5,0,,,,,,,1,1.0
f2b361f2-0dd9-4c64-887a-4c50304d1355,4,5,5,2158,"Loyal Customer",5,4,4,0.0,"Eco","Female",13,5,4,"b09e681a-5a9d-4d2b-977d-bfaff6108f5d",4,"Personal Travel",5,5,3,1,5,4,0,,,,,,,1,0.97
f2b44323-c264-4ab6-aa33-7a75bc7b91cb,3,5,5,1158,"Loyal Customer",5,5,1,121.0,"Eco","Male",31,5,5,"cb7cfc1c-39ce-4c50-bfde-625180246300",5,"Business travel",5,5,2,1,5,1,95,,,,,,,1,1.0
